,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Id,Rendimiento Diario
1046,1046,2004-03-04,1151.030029296875,1154.969970703125,1149.81005859375,1154.8699951171875,1154.8699951171875,1265800000,1046,0.0033361126317947853
1047,1047,2004-03-05,1154.8699951171875,1163.22998046875,1148.77001953125,1156.8599853515625,1156.8599853515625,1398200000,1047,0.0017231292204220594
1048,1048,2004-03-08,1156.8599853515625,1159.93994140625,1146.969970703125,1147.199951171875,1147.199951171875,1254400000,1048,-0.00835021895649013
1049,1049,2004-03-09,1147.199951171875,1147.3199462890625,1136.8399658203125,1140.5799560546875,1140.5799560546875,1499400000,1049,-0.005770567816382077
1050,1050,2004-03-10,1140.5799560546875,1141.449951171875,1122.530029296875,1123.8900146484375,1123.8900146484375,1648400000,1050,-0.014632855257233457
1051,1051,2004-03-11,1123.8900146484375,1125.9599609375,1105.8699951171875,1106.780029296875,1106.780029296875,1889900000,1051,-0.01522389658112111
1052,1052,2004-03-12,1106.780029296875,1120.6300048828125,1106.780029296875,1120.5699462890625,1120.5699462890625,1388500000,1052,0.012459492064514466
1053,1053,2004-03-15,1120.5699462890625,1120.5699462890625,1103.3599853515625,1104.489990234375,1104.489990234375,1600600000,1053,-0.014349801284550545
1054,1054,2004-03-16,1104.489990234375,1113.760009765625,1102.6099853515625,1110.699951171875,1110.699951171875,1500700000,1054,0.005622469187051893
1055,1055,2004-03-17,1110.699951171875,1125.760009765625,1110.699951171875,1123.75,1123.75,1490100000,1055,0.011749391736585624
1056,1056,2004-03-18,1123.75,1125.5,1113.25,1122.3199462890625,1122.3199462890625,1369200000,1056,-0.0012725728239710854
1057,1057,2004-03-19,1122.3199462890625,1122.719970703125,1109.68994140625,1109.780029296875,1109.780029296875,1457400000,1057,-0.011173210485700302
1058,1058,2004-03-22,1109.780029296875,1109.780029296875,1089.5400390625,1095.4000244140625,1095.4000244140625,1452300000,1058,-0.012957527170427863
1059,1059,2004-03-23,1095.4000244140625,1101.52001953125,1091.5699462890625,1093.949951171875,1093.949951171875,1458200000,1059,-0.0013237841974333975
1060,1060,2004-03-24,1093.949951171875,1098.3199462890625,1087.1600341796875,1091.3299560546875,1091.3299560546875,1527800000,1060,-0.0023949862737147054
1061,1061,2004-03-25,1091.3299560546875,1110.3800048828125,1091.3299560546875,1109.18994140625,1109.18994140625,1471700000,1061,0.016365339604649698
1062,1062,2004-03-26,1109.18994140625,1115.27001953125,1106.1300048828125,1108.06005859375,1108.06005859375,1319100000,1062,-0.0010186558409170932
1063,1063,2004-03-29,1108.06005859375,1124.3699951171875,1108.06005859375,1122.469970703125,1122.469970703125,1405500000,1063,0.01300463092917803
1064,1064,2004-03-30,1122.469970703125,1127.5999755859375,1119.6600341796875,1127.0,1127.0,1332400000,1064,0.0040357688090642
1065,1065,2004-03-31,1127.0,1130.8299560546875,1121.4599609375,1126.2099609375,1126.2099609375,1560700000,1065,-0.0007010107031942825
1066,1066,2004-04-01,1126.2099609375,1135.6700439453125,1126.199951171875,1132.1700439453125,1132.1700439453125,1560700000,1066,0.005292159734452184
1067,1067,2004-04-02,1132.1700439453125,1144.81005859375,1132.1700439453125,1141.81005859375,1141.81005859375,1629200000,1067,0.008514634970242296
1068,1068,2004-04-05,1141.81005859375,1150.5699462890625,1141.6400146484375,1150.5699462890625,1150.5699462890625,1413700000,1068,0.007671930746608657
1069,1069,2004-04-06,1150.5699462890625,1150.5699462890625,1143.300048828125,1148.1600341796875,1148.1600341796875,1397700000,1069,-0.0020945376829524243
1070,1070,2004-04-07,1148.1600341796875,1148.1600341796875,1138.4100341796875,1140.530029296875,1140.530029296875,1458800000,1070,-0.006645419328032753
1071,1071,2004-04-08,1140.530029296875,1148.969970703125,1134.52001953125,1139.3199462890625,1139.3199462890625,1199800000,1071,-0.001060983031335394
1072,1072,2004-04-12,1139.3199462890625,1147.2900390625,1139.3199462890625,1145.199951171875,1145.199951171875,1102400000,1072,0.005160977741120565
1073,1073,2004-04-13,1145.199951171875,1147.780029296875,1127.699951171875,1129.43994140625,1129.43994140625,1423200000,1073,-0.013761797448120672
1074,1074,2004-04-14,1129.43994140625,1132.52001953125,1122.1500244140625,1128.1700439453125,1128.1700439453125,1547700000,1074,-0.0011243603261952284
1075,1075,2004-04-15,1128.1700439453125,1134.0799560546875,1120.75,1128.8399658203125,1128.8399658203125,1568700000,1075,0.0005938128552476218
1076,1076,2004-04-16,1128.8399658203125,1136.800048828125,1126.9000244140625,1134.6099853515625,1134.6099853515625,1487800000,1076,0.005111459290916498
1077,1077,2004-04-19,1134.56005859375,1136.1800537109375,1129.8399658203125,1135.8199462890625,1135.8199462890625,1194900000,1077,0.001066411324702976
1078,1078,2004-04-20,1135.8199462890625,1139.260009765625,1118.0899658203125,1118.1500244140625,1118.1500244140625,1508500000,1078,-0.015556974441883087
1079,1079,2004-04-21,1118.1500244140625,1125.719970703125,1116.030029296875,1124.0899658203125,1124.0899658203125,1738100000,1079,0.005312293767880227
1080,1080,2004-04-22,1124.0899658203125,1142.77001953125,1121.949951171875,1139.9300537109375,1139.9300537109375,1826700000,1080,0.014091476992293517
1081,1081,2004-04-23,1139.9300537109375,1141.9200439453125,1134.81005859375,1140.5999755859375,1140.5999755859375,1396100000,1081,0.0005876868258882784
1082,1082,2004-04-26,1140.5999755859375,1145.0799560546875,1132.9100341796875,1135.530029296875,1135.530029296875,1290600000,1082,-0.004444981937210768
1083,1083,2004-04-27,1135.530029296875,1146.56005859375,1135.530029296875,1138.1099853515625,1138.1099853515625,1518000000,1083,0.00227202802931159
1084,1084,2004-04-28,1138.1099853515625,1138.1099853515625,1121.699951171875,1122.4100341796875,1122.4100341796875,1855600000,1084,-0.013794757425861004
1085,1085,2004-04-29,1122.4100341796875,1128.800048828125,1108.0400390625,1113.8900146484375,1113.8900146484375,1859000000,1085,-0.0075908262326582765
1086,1086,2004-04-30,1113.8900146484375,1119.260009765625,1107.22998046875,1107.300048828125,1107.300048828125,1634700000,1086,-0.005916172812081788
1087,1087,2004-05-03,1107.300048828125,1118.719970703125,1107.300048828125,1117.489990234375,1117.489990234375,1571600000,1087,0.009202511475578934
1088,1088,2004-05-04,1117.489990234375,1127.739990234375,1112.8900146484375,1119.550048828125,1119.550048828125,1662100000,1088,0.0018434693927933399
1089,1089,2004-05-05,1119.550048828125,1125.0699462890625,1117.9000244140625,1121.530029296875,1121.530029296875,1469000000,1089,0.0017685502053459423
1090,1090,2004-05-06,1121.530029296875,1121.530029296875,1106.300048828125,1113.989990234375,1113.989990234375,1509300000,1090,-0.006722993469222671
1091,1091,2004-05-07,1113.989990234375,1117.300048828125,1098.6300048828125,1098.699951171875,1098.699951171875,1653600000,1091,-0.013725472577435949
1092,1092,2004-05-10,1098.699951171875,1098.699951171875,1079.6300048828125,1087.1199951171875,1087.1199951171875,1918400000,1092,-0.010539689241213068
1093,1093,2004-05-11,1087.1199951171875,1095.68994140625,1087.1199951171875,1095.449951171875,1095.449951171875,1533800000,1093,0.007662407178693709
1094,1094,2004-05-12,1095.449951171875,1097.550048828125,1076.3199462890625,1097.280029296875,1097.280029296875,1697600000,1094,0.0016706177430034774
1095,1095,2004-05-13,1097.280029296875,1102.77001953125,1091.760009765625,1096.43994140625,1096.43994140625,1411100000,1095,-0.0007656093870251901
1096,1096,2004-05-14,1096.43994140625,1102.0999755859375,1088.239990234375,1095.699951171875,1095.699951171875,1335900000,1096,-0.0006749026612674625
1097,1097,2004-05-17,1095.699951171875,1095.699951171875,1079.3599853515625,1084.0999755859375,1084.0999755859375,1430100000,1097,-0.010586817653437941
1098,1098,2004-05-18,1084.0999755859375,1094.0999755859375,1084.0999755859375,1091.489990234375,1091.489990234375,1353000000,1098,0.0068167279908324385
1099,1099,2004-05-19,1091.489990234375,1105.9300537109375,1088.489990234375,1088.6800537109375,1088.6800537109375,1548600000,1099,-0.002574404299240607
1100,1100,2004-05-20,1088.6800537109375,1092.6199951171875,1085.4300537109375,1089.18994140625,1089.18994140625,1211000000,1100,0.00046835403438727496
1101,1101,2004-05-21,1089.18994140625,1099.6400146484375,1089.18994140625,1093.56005859375,1093.56005859375,1258600000,1101,0.004012263629480151
1102,1102,2004-05-24,1093.56005859375,1101.280029296875,1091.77001953125,1095.4100341796875,1095.4100341796875,1227500000,1102,0.001691700031835941
1103,1103,2004-05-25,1095.4100341796875,1113.800048828125,1090.739990234375,1113.050048828125,1113.050048828125,1545700000,1103,0.01610357226793835
1104,1104,2004-05-26,1113.050048828125,1116.7099609375,1109.9100341796875,1114.93994140625,1114.93994140625,1369400000,1104,0.0016979403398029724
1105,1105,2004-05-27,1114.93994140625,1123.949951171875,1114.8599853515625,1121.280029296875,1121.280029296875,1447500000,1105,0.005686483778335472
1106,1106,2004-05-28,1121.280029296875,1122.68994140625,1118.0999755859375,1120.6800537109375,1120.6800537109375,1172600000,1106,-0.0005350809523592126
1107,1107,2004-06-01,1120.6800537109375,1122.699951171875,1113.3199462890625,1121.199951171875,1121.199951171875,1238000000,1107,0.00046391247815646963
1108,1108,2004-06-02,1121.199951171875,1128.0999755859375,1118.6400146484375,1124.989990234375,1124.989990234375,1251700000,1108,0.0033803418012448017
1109,1109,2004-06-03,1124.989990234375,1125.31005859375,1116.5699462890625,1116.6400146484375,1116.6400146484375,1232400000,1109,-0.0074222665609654515
1110,1110,2004-06-04,1116.6400146484375,1129.1700439453125,1116.6400146484375,1122.5,1122.5,1115300000,1110,0.005247873329532693
1111,1111,2004-06-07,1122.5,1140.5400390625,1122.5,1140.4200439453125,1140.4200439453125,1211800000,1111,0.015964404405623522
1112,1112,2004-06-08,1140.4200439453125,1142.1800537109375,1135.449951171875,1142.1800537109375,1142.1800537109375,1190300000,1112,0.0015432995719157905
1113,1113,2004-06-09,1142.1800537109375,1142.1800537109375,1131.1700439453125,1131.3299560546875,1131.3299560546875,1276800000,1113,-0.00949946343485697
1114,1114,2004-06-10,1131.3299560546875,1136.469970703125,1131.3299560546875,1136.469970703125,1136.469970703125,1160600000,1114,0.004543338237380734
1115,1115,2004-06-14,1136.469970703125,1136.469970703125,1122.1600341796875,1125.2900390625,1125.2900390625,1179400000,1115,-0.009837419314923102
1116,1116,2004-06-15,1125.2900390625,1137.3599853515625,1125.2900390625,1132.010009765625,1132.010009765625,1345900000,1116,0.005971767695307717
1117,1117,2004-06-16,1132.010009765625,1135.280029296875,1130.550048828125,1133.56005859375,1133.56005859375,1168400000,1117,0.0013692889769110206
1118,1118,2004-06-17,1133.56005859375,1133.56005859375,1126.8900146484375,1132.050048828125,1132.050048828125,1296700000,1118,-0.0013320950700206335
1119,1119,2004-06-18,1132.050048828125,1138.9599609375,1129.8299560546875,1135.02001953125,1135.02001953125,1500600000,1119,0.002623533037430237
1120,1120,2004-06-21,1135.02001953125,1138.050048828125,1129.6400146484375,1130.300048828125,1130.300048828125,1123900000,1120,-0.004158491147208343
1121,1121,2004-06-22,1130.300048828125,1135.050048828125,1124.3699951171875,1134.4100341796875,1134.4100341796875,1382300000,1121,0.003636189661164524
1122,1122,2004-06-23,1134.4100341796875,1145.1500244140625,1131.72998046875,1144.06005859375,1144.06005859375,1444200000,1122,0.008506645854063244
1123,1123,2004-06-24,1144.06005859375,1146.3399658203125,1139.93994140625,1140.6500244140625,1140.6500244140625,1394900000,1123,-0.0029806426280444276
1124,1124,2004-06-25,1140.6500244140625,1145.969970703125,1134.239990234375,1134.4300537109375,1134.4300537109375,1812900000,1124,-0.005453005365357422
1125,1125,2004-06-28,1134.4300537109375,1142.5999755859375,1131.719970703125,1133.3499755859375,1133.3499755859375,1354600000,1125,-0.0009520887792657806
1126,1126,2004-06-29,1133.3499755859375,1138.260009765625,1131.81005859375,1136.199951171875,1136.199951171875,1375000000,1126,0.0025146474145940623
1127,1127,2004-06-30,1136.199951171875,1144.199951171875,1133.6199951171875,1140.8399658203125,1140.8399658203125,1473800000,1127,0.004083801133464071
1128,1128,2004-07-01,1140.8399658203125,1140.8399658203125,1123.06005859375,1128.93994140625,1128.93994140625,1495700000,1128,-0.010430932269721027
1129,1129,2004-07-02,1128.93994140625,1129.1500244140625,1123.260009765625,1125.3800048828125,1125.3800048828125,1085000000,1129,-0.003153344471985897
1130,1130,2004-07-06,1125.3800048828125,1125.3800048828125,1113.2099609375,1116.2099609375,1116.2099609375,1283300000,1130,-0.008148397790546658
1131,1131,2004-07-07,1116.2099609375,1122.3699951171875,1114.9200439453125,1118.3299560546875,1118.3299560546875,1328600000,1131,0.001899279876885318
1132,1132,2004-07-08,1118.3299560546875,1119.1199951171875,1108.719970703125,1109.1099853515625,1109.1099853515625,1401100000,1132,-0.008244410026940319
1133,1133,2004-07-09,1109.1099853515625,1115.5699462890625,1109.1099853515625,1112.81005859375,1112.81005859375,1186300000,1133,0.003336074231641284
1134,1134,2004-07-12,1112.81005859375,1116.1099853515625,1106.7099609375,1114.3499755859375,1114.3499755859375,1114600000,1134,0.001383809375459455
1135,1135,2004-07-13,1114.3499755859375,1116.300048828125,1112.989990234375,1115.1400146484375,1115.1400146484375,1199700000,1135,0.0007089685285670555
1136,1136,2004-07-14,1115.1400146484375,1119.5999755859375,1107.8299560546875,1111.469970703125,1111.469970703125,1462000000,1136,-0.003291105957191842
1137,1137,2004-07-15,1111.469970703125,1114.6300048828125,1106.6700439453125,1106.68994140625,1106.68994140625,1408700000,1137,-0.0043006373747112026
1138,1138,2004-07-16,1106.68994140625,1112.1700439453125,1101.0699462890625,1101.3900146484375,1101.3900146484375,1450300000,1138,-0.004788989724690218
1139,1139,2004-07-19,1101.3900146484375,1105.52001953125,1096.550048828125,1100.9000244140625,1100.9000244140625,1319900000,1139,-0.00044488349073279476
1140,1140,2004-07-20,1100.9000244140625,1108.8800048828125,1099.0999755859375,1108.6700439453125,1108.6700439453125,1445800000,1140,0.007057879334125161
1141,1141,2004-07-21,1108.6700439453125,1116.27001953125,1093.8800048828125,1093.8800048828125,1093.8800048828125,1679500000,1141,-0.013340343362997498
1142,1142,2004-07-22,1093.8800048828125,1099.6600341796875,1084.1600341796875,1096.8399658203125,1096.8399658203125,1680800000,1142,0.002705928369005184
1143,1143,2004-07-23,1096.8399658203125,1096.8399658203125,1083.56005859375,1086.199951171875,1086.199951171875,1337500000,1143,-0.00970060809233908
1144,1144,2004-07-26,1086.199951171875,1089.8199462890625,1078.780029296875,1084.0699462890625,1084.0699462890625,1413400000,1144,-0.0019609694149907986
1145,1145,2004-07-27,1084.0699462890625,1096.6500244140625,1084.0699462890625,1094.8299560546875,1094.8299560546875,1610800000,1145,0.009925567812721026
1146,1146,2004-07-28,1094.8299560546875,1098.8399658203125,1082.1700439453125,1095.4200439453125,1095.4200439453125,1554300000,1146,0.0005389767491852382
1147,1147,2004-07-29,1095.4200439453125,1103.510009765625,1095.4200439453125,1100.4300537109375,1100.4300537109375,1530100000,1147,0.004573596944219327
1148,1148,2004-07-30,1100.4300537109375,1103.72998046875,1096.9599609375,1101.719970703125,1101.719970703125,1298200000,1148,0.0011721935327353439
1149,1149,2004-08-02,1101.719970703125,1108.5999755859375,1097.3399658203125,1106.6199951171875,1106.6199951171875,1276000000,1149,0.0044476133176885035
1150,1150,2004-08-03,1106.6199951171875,1106.6199951171875,1099.260009765625,1099.68994140625,1099.68994140625,1338300000,1150,-0.0062623608298381095
1151,1151,2004-08-04,1099.68994140625,1102.449951171875,1092.4000244140625,1098.6300048828125,1098.6300048828125,1369200000,1151,-0.0009638503395621445
1152,1152,2004-08-05,1098.6300048828125,1098.7900390625,1079.97998046875,1080.699951171875,1080.699951171875,1397400000,1152,-0.0163203750409584
1153,1153,2004-08-06,1080.699951171875,1080.699951171875,1062.22998046875,1063.969970703125,1063.969970703125,1521000000,1153,-0.015480689575870343
1154,1154,2004-08-09,1063.969970703125,1069.4599609375,1063.969970703125,1065.219970703125,1065.219970703125,1086000000,1154,0.0011748451877584554
1155,1155,2004-08-10,1065.219970703125,1079.0400390625,1065.219970703125,1079.0400390625,1079.0400390625,1245600000,1155,0.012973910309109993
1156,1156,2004-08-11,1079.0400390625,1079.0400390625,1065.9200439453125,1075.7900390625,1075.7900390625,1410400000,1156,-0.0030119364271447013
1157,1157,2004-08-12,1075.7900390625,1075.7900390625,1062.8199462890625,1063.22998046875,1063.22998046875,1405100000,1157,-0.011675195100984137
1158,1158,2004-08-13,1063.22998046875,1067.5799560546875,1060.719970703125,1064.800048828125,1064.800048828125,1175100000,1158,0.001476696846605785
1159,1159,2004-08-16,1064.800048828125,1080.6600341796875,1064.800048828125,1079.3399658203125,1079.3399658203125,1206200000,1159,0.013655067923963315
1160,1160,2004-08-17,1079.3399658203125,1086.780029296875,1079.3399658203125,1081.7099609375,1081.7099609375,1267800000,1160,0.00219578185950553
1161,1161,2004-08-18,1081.7099609375,1095.1700439453125,1078.9300537109375,1095.1700439453125,1095.1700439453125,1282500000,1161,0.012443338319771735
1162,1162,2004-08-19,1095.1700439453125,1095.1700439453125,1086.280029296875,1091.22998046875,1091.22998046875,1249400000,1162,-0.0035976727982519607
1163,1163,2004-08-20,1091.22998046875,1100.260009765625,1089.5699462890625,1098.3499755859375,1098.3499755859375,1199900000,1163,0.006524742945688722
1164,1164,2004-08-23,1098.3499755859375,1101.4000244140625,1094.72998046875,1095.6800537109375,1095.6800537109375,1021900000,1164,-0.0024308480305429425
1165,1165,2004-08-24,1095.6800537109375,1100.93994140625,1092.8199462890625,1096.18994140625,1096.18994140625,1092500000,1165,0.000465361848639656
1166,1166,2004-08-25,1096.18994140625,1106.2900390625,1093.239990234375,1104.9599609375,1104.9599609375,1192200000,1166,0.008000456125331068
1167,1167,2004-08-26,1104.9599609375,1106.780029296875,1102.4599609375,1105.0899658203125,1105.0899658203125,1023600000,1167,0.00011765574084887653
1168,1168,2004-08-27,1105.0899658203125,1109.6800537109375,1104.6199951171875,1107.77001953125,1107.77001953125,845400000,1168,0.0024251905218848346
1169,1169,2004-08-30,1107.77001953125,1107.77001953125,1099.1500244140625,1099.1500244140625,1099.1500244140625,843100000,1169,-0.007781394120807694
1170,1170,2004-08-31,1099.1500244140625,1104.239990234375,1094.719970703125,1104.239990234375,1104.239990234375,1138200000,1170,0.004630819912892159
1171,1171,2004-09-01,1104.239990234375,1109.239990234375,1099.1800537109375,1105.9100341796875,1105.9100341796875,1142100000,1171,0.0015123921974227184
1172,1172,2004-09-02,1105.9100341796875,1119.1099853515625,1105.5999755859375,1118.31005859375,1118.31005859375,1118400000,1172,0.011212507374761538
1173,1173,2004-09-03,1118.31005859375,1120.800048828125,1113.5699462890625,1113.6300048828125,1113.6300048828125,924170000,1173,-0.004184933932207091
1174,1174,2004-09-07,1113.6300048828125,1124.0799560546875,1113.6300048828125,1121.300048828125,1121.300048828125,1214400000,1174,0.006887425726392449
1175,1175,2004-09-08,1121.300048828125,1123.050048828125,1116.27001953125,1116.27001953125,1116.27001953125,1246300000,1175,-0.00448589055367643
1176,1176,2004-09-09,1116.27001953125,1121.300048828125,1113.6199951171875,1118.3800048828125,1118.3800048828125,1371300000,1176,0.0018902105356628507
1177,1177,2004-09-10,1118.3800048828125,1125.260009765625,1114.3900146484375,1123.9200439453125,1123.9200439453125,1261200000,1177,0.004953628496854767
1178,1178,2004-09-13,1123.9200439453125,1129.780029296875,1123.3499755859375,1125.8199462890625,1125.8199462890625,1299800000,1178,0.0016904248251332632
1179,1179,2004-09-14,1125.8199462890625,1129.4599609375,1124.719970703125,1128.3299560546875,1128.3299560546875,1204500000,1179,0.002229494844089963
1180,1180,2004-09-15,1128.3299560546875,1128.3299560546875,1119.8199462890625,1120.3699951171875,1120.3699951171875,1256000000,1180,-0.007054639376351202
1181,1181,2004-09-16,1120.3699951171875,1126.06005859375,1120.3699951171875,1123.5,1123.5,1113900000,1181,0.002793724302198042
1182,1182,2004-09-17,1123.5,1130.1400146484375,1123.5,1128.550048828125,1128.550048828125,1422600000,1182,0.004494925525700966
1183,1183,2004-09-20,1128.550048828125,1128.550048828125,1120.3399658203125,1122.199951171875,1122.199951171875,1197600000,1183,-0.0056267754033982875
1184,1184,2004-09-21,1122.199951171875,1131.5400390625,1122.199951171875,1129.300048828125,1129.300048828125,1325000000,1184,0.006326945255019423
1185,1185,2004-09-22,1129.300048828125,1129.300048828125,1112.6700439453125,1113.56005859375,1113.56005859375,1379900000,1185,-0.013937828348372427
1186,1186,2004-09-23,1113.56005859375,1113.6099853515625,1108.050048828125,1108.3599853515625,1108.3599853515625,1286300000,1186,-0.0046697734909371125
1187,1187,2004-09-24,1108.3599853515625,1113.81005859375,1108.3599853515625,1110.1099853515625,1110.1099853515625,1255400000,1187,0.001578909400491213
1188,1188,2004-09-27,1110.1099853515625,1110.1099853515625,1103.239990234375,1103.52001953125,1103.52001953125,1263500000,1188,-0.005936317939006286
1189,1189,2004-09-28,1103.52001953125,1111.77001953125,1101.2900390625,1110.06005859375,1110.06005859375,1396600000,1189,0.005926525071360267
1190,1190,2004-09-29,1110.06005859375,1114.800048828125,1107.4200439453125,1114.800048828125,1114.800048828125,1402900000,1190,0.0042700304345510975
1191,1191,2004-09-30,1114.800048828125,1116.31005859375,1109.6800537109375,1114.5799560546875,1114.5799560546875,1748000000,1191,-0.0001974280263701278
1192,1192,2004-10-01,1114.5799560546875,1131.6400146484375,1114.5799560546875,1131.5,1131.5,1582200000,1192,0.015180646173832857
1193,1193,2004-10-04,1131.5,1140.1300048828125,1131.5,1135.1700439453125,1135.1700439453125,1534000000,1193,0.0032435209415047073
1194,1194,2004-10-05,1135.1700439453125,1137.8699951171875,1132.030029296875,1134.47998046875,1134.47998046875,1418400000,1194,-0.0006078943681108173
1195,1195,2004-10-06,1134.47998046875,1142.050048828125,1132.93994140625,1142.050048828125,1142.050048828125,1416700000,1195,0.00667272097322269
1196,1196,2004-10-07,1142.050048828125,1142.050048828125,1130.5,1130.6500244140625,1130.6500244140625,1447500000,1196,-0.00998207077330826
1197,1197,2004-10-08,1130.6500244140625,1132.9200439453125,1120.18994140625,1122.1400146484375,1122.1400146484375,1291600000,1197,-0.0075266524405155355
1198,1198,2004-10-11,1122.1400146484375,1126.199951171875,1122.1400146484375,1124.3900146484375,1124.3900146484375,943800000,1198,0.002005097377001386
1199,1199,2004-10-12,1124.3900146484375,1124.3900146484375,1115.77001953125,1121.8399658203125,1121.8399658203125,1320100000,1199,-0.0022679397672544788
1200,1200,2004-10-13,1121.8399658203125,1127.010009765625,1109.6300048828125,1113.6500244140625,1113.6500244140625,1546200000,1200,-0.007300454303445503
1201,1201,2004-10-14,1113.6500244140625,1114.9599609375,1102.06005859375,1103.2900390625,1103.2900390625,1489500000,1201,-0.00930272987423797
1202,1202,2004-10-15,1103.2900390625,1113.1700439453125,1102.1400146484375,1108.199951171875,1108.199951171875,1645100000,1202,0.004450246023744775
1203,1203,2004-10-18,1108.199951171875,1114.4599609375,1103.3299560546875,1114.02001953125,1114.02001953125,1373300000,1203,0.005251821526630174
1204,1204,2004-10-19,1114.02001953125,1117.9599609375,1103.1500244140625,1103.22998046875,1103.22998046875,1737500000,1204,-0.009685677881300703
1205,1205,2004-10-20,1103.22998046875,1104.0899658203125,1094.25,1103.6600341796875,1103.6600341796875,1685700000,1205,0.00038981329237874895
1206,1206,2004-10-21,1103.6600341796875,1108.8699951171875,1098.469970703125,1106.489990234375,1106.489990234375,1673000000,1206,0.0025641555977795605
1207,1207,2004-10-22,1106.489990234375,1108.1400146484375,1095.469970703125,1095.739990234375,1095.739990234375,1469600000,1207,-0.009715406460859999
1208,1208,2004-10-25,1095.739990234375,1096.81005859375,1090.2900390625,1094.800048828125,1094.800048828125,1380500000,1208,-0.0008578142758566276
1209,1209,2004-10-26,1094.81005859375,1111.0999755859375,1094.81005859375,1111.0899658203125,1111.0899658203125,1685400000,1209,0.01487935354919312
1210,1210,2004-10-27,1111.0899658203125,1126.2900390625,1107.4300537109375,1125.4000244140625,1125.4000244140625,1741900000,1210,0.012879297837223191
1211,1211,2004-10-28,1125.3399658203125,1130.6700439453125,1120.5999755859375,1127.43994140625,1127.43994140625,1628200000,1211,0.0018126150239330396
1212,1212,2004-10-29,1127.43994140625,1131.4000244140625,1124.6199951171875,1130.199951171875,1130.199951171875,1500800000,1212,0.0024480326306184352
1213,1213,2004-11-01,1130.199951171875,1133.4100341796875,1127.5999755859375,1130.510009765625,1130.510009765625,1395900000,1213,0.00027433959223621684
1214,1214,2004-11-02,1130.510009765625,1140.47998046875,1128.1199951171875,1130.56005859375,1130.56005859375,1659000000,1214,4.427101723347704e-05
1215,1215,2004-11-03,1130.5400390625,1147.5699462890625,1130.5400390625,1143.199951171875,1143.199951171875,1767500000,1215,0.011180204432347685
1216,1216,2004-11-04,1143.199951171875,1161.6700439453125,1142.3399658203125,1161.6700439453125,1161.6700439453125,1782700000,1216,0.016156484921560743
1217,1217,2004-11-05,1161.6700439453125,1170.8699951171875,1160.6600341796875,1166.1700439453125,1166.1700439453125,1724400000,1217,0.0038737333578102717
1218,1218,2004-11-08,1166.1700439453125,1166.77001953125,1162.3199462890625,1164.8900146484375,1164.8900146484375,1358700000,1218,-0.001097635206392833
1219,1219,2004-11-09,1164.8900146484375,1168.9599609375,1162.47998046875,1164.0799560546875,1164.0799560546875,1450800000,1219,-0.0006953949158835515
1220,1220,2004-11-10,1164.0799560546875,1169.25,1162.510009765625,1162.9100341796875,1162.9100341796875,1504300000,1220,-0.0010050184859853317
1221,1221,2004-11-11,1162.9100341796875,1174.800048828125,1162.9100341796875,1173.47998046875,1173.47998046875,1393000000,1221,0.009089220987346991
1222,1222,2004-11-12,1173.47998046875,1184.1700439453125,1171.4300537109375,1184.1700439453125,1184.1700439453125,1531600000,1222,0.009109710991654252
1223,1223,2004-11-15,1184.1700439453125,1184.47998046875,1179.8499755859375,1183.81005859375,1183.81005859375,1453300000,1223,-0.0003039980224149863
1224,1224,2004-11-16,1183.81005859375,1183.81005859375,1175.3199462890625,1175.4300537109375,1175.4300537109375,1364400000,1224,-0.007078842439273703
1225,1225,2004-11-17,1175.4300537109375,1188.4599609375,1175.4300537109375,1181.93994140625,1181.93994140625,1684200000,1225,0.005538302917098559
1226,1226,2004-11-18,1181.93994140625,1184.9000244140625,1180.1500244140625,1183.550048828125,1183.550048828125,1456700000,1226,0.0013622582378927106
1227,1227,2004-11-19,1183.550048828125,1184.0,1169.18994140625,1170.3399658203125,1170.3399658203125,1526600000,1227,-0.011161406330803092
1228,1228,2004-11-22,1170.3399658203125,1178.1800537109375,1167.8900146484375,1177.239990234375,1177.239990234375,1392700000,1228,0.0058957436433662025
1229,1229,2004-11-23,1177.239990234375,1179.52001953125,1171.4100341796875,1176.93994140625,1176.93994140625,1428300000,1229,-0.0002548748178909932
1230,1230,2004-11-24,1176.93994140625,1182.4599609375,1176.93994140625,1181.760009765625,1181.760009765625,1149600000,1230,0.004095424235170286
1231,1231,2004-11-26,1181.760009765625,1186.6199951171875,1181.0799560546875,1182.6500244140625,1182.6500244140625,504580000,1231,0.0007531263886768613
1232,1232,2004-11-29,1182.6500244140625,1186.93994140625,1172.3699951171875,1178.5699462890625,1178.5699462890625,1378500000,1232,-0.003449945495939466
1233,1233,2004-11-30,1178.5699462890625,1178.6600341796875,1173.81005859375,1173.8199462890625,1173.8199462890625,1553500000,1233,-0.00403030809919791
1234,1234,2004-12-01,1173.780029296875,1191.3699951171875,1173.780029296875,1191.3699951171875,1191.3699951171875,1772800000,1234,0.014951227301604586
1235,1235,2004-12-02,1191.3699951171875,1194.800048828125,1186.719970703125,1190.3299560546875,1190.3299560546875,1774900000,1235,-0.0008729773846601896
1236,1236,2004-12-03,1190.3299560546875,1197.4599609375,1187.7099609375,1191.1700439453125,1191.1700439453125,1566700000,1236,0.000705760521569454
