,Id_matr,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility
748,748,2002-12-26,122.88999938964844,124.66000366210938,122.88999938964844,123.38999938964844,123.38999938964844,17969000,0.0045591268439775234,0.3217274315033124
749,749,2002-12-27,123.12999725341795,123.12999725341795,121.44000244140624,121.4499969482422,121.4499969482422,21013000,-0.015722525739545357,0.3222061089889044
750,750,2002-12-30,121.62999725341795,122.41000366210938,120.58999633789062,122.23999786376952,122.23999786376952,23235000,0.00650474216038055,0.3222293310301335
751,751,2002-12-31,122.22000122070312,122.95999908447266,120.79000091552734,122.69000244140624,122.69000244140624,23042600,0.0036813202347911744,0.3214831450528895
752,752,2003-01-02,122.81999969482422,125.62999725341795,122.52999877929688,125.56999969482422,125.56999969482422,32463200,0.023473772891914324,0.32273971050833633
753,753,2003-01-03,125.33999633789062,125.5199966430664,124.33000183105467,125.5199966430664,125.5199966430664,27072200,-0.00039820858389216784,0.3224994484449818
754,754,2003-01-06,125.52999877929688,128.0500030517578,125.47000122070312,127.8499984741211,127.8499984741211,32076600,0.018562793924225218,0.3232685327034816
755,755,2003-01-07,127.69000244140624,127.93000030517578,126.31999969482422,127.12999725341795,127.12999725341795,34818600,-0.00563160914584504,0.3218314609726611
756,756,2003-01-08,127.08999633789062,127.08999633789062,123.81999969482422,123.95999908447266,123.95999908447266,46220000,-0.024935091932915654,0.3229202974877938
757,757,2003-01-09,124.04000091552734,126.05999755859376,124.04000091552734,125.9000015258789,125.9000015258789,41231000,0.015650229555779882,0.32338218655863693
758,758,2003-01-10,125.3499984741211,127.2699966430664,124.56999969482422,127.01000213623048,127.01000213623048,40298400,0.008816525789504537,0.3235149344413685
759,759,2003-01-13,127.02999877929688,127.77999877929688,126.13999938964844,126.62999725341795,126.62999725341795,36773000,-0.0029919287963237062,0.3234299650315463
760,760,2003-01-14,126.5500030517578,127.0199966430664,126.0,127.0199966430664,127.0199966430664,30094800,0.003079834147575289,0.32262871988834285
761,761,2003-01-15,126.9800033569336,126.98999786376952,124.4800033569336,124.6999969482422,124.6999969482422,35325600,-0.018264838262777916,0.32248775058954177
762,762,2003-01-16,124.72000122070312,126.29000091552734,124.72000122070312,125.83000183105467,125.83000183105467,35375200,0.009061787573912294,0.3226475230309919
763,763,2003-01-17,125.61000061035156,125.95999908447266,124.41999816894533,124.6500015258789,124.6500015258789,28271000,-0.009377734149285777,0.32205424877733835
764,764,2003-01-21,124.75,124.87000274658205,122.06999969482422,122.27999877929688,122.27999877929688,32216400,-0.019013258865383853,0.32273509338867207
765,765,2003-01-22,122.23999786376952,122.61000061035156,120.48999786376952,120.77999877929688,120.77999877929688,33070200,-0.012266928483597339,0.32296728874667935
766,766,2003-01-23,120.87000274658205,122.79000091552734,120.87000274658205,122.41000366210938,122.41000366210938,34745200,0.01349565241999251,0.32321670827101867
767,767,2003-01-24,122.41999816894533,122.41999816894533,119.23999786376952,119.36000061035156,119.36000061035156,34445200,-0.024916289196239116,0.32421255813234545
768,768,2003-01-27,119.31999969482422,119.31999969482422,115.98999786376952,116.11000061035156,116.11000061035156,37007200,-0.027228552139586193,0.3256777107976008
769,769,2003-01-28,116.33000183105467,117.7300033569336,115.87999725341795,117.2699966430664,117.2699966430664,37162200,0.009990492004281482,0.3258941740271267
770,770,2003-01-29,117.22000122070312,118.33000183105467,115.16000366210938,117.61000061035156,117.61000061035156,29632800,0.0028993261449474783,0.32576790599459166
771,771,2003-01-30,117.5999984741211,117.61000061035156,114.86000061035156,114.91000366210938,114.91000366210938,39105400,-0.022957205460677033,0.3263274710728832
772,772,2003-01-31,114.98999786376952,117.58000183105467,114.37000274658205,116.55999755859376,116.55999755859376,41501200,0.01435901004177298,0.3268110058133369
773,773,2003-02-03,116.55999755859376,117.72000122070312,116.48999786376952,116.98999786376952,116.98999786376952,33205200,0.0036890898608641365,0.3268334726389241
774,774,2003-02-04,116.94000244140624,117.02999877929688,115.0199966430664,116.36000061035156,116.36000061035156,41341600,-0.005385052268755186,0.32680245500540295
775,775,2003-02-05,116.31999969482422,118.08000183105467,115.91999816894533,116.01000213623048,116.01000213623048,48214600,-0.0030078933678687747,0.32674220828241846
776,776,2003-02-06,115.9800033569336,116.2699966430664,114.13999938964844,114.58999633789062,114.58999633789062,49651600,-0.012240373865973653,0.3270016932203589
777,777,2003-02-07,114.76000213623048,115.8000030517578,113.8499984741211,114.18000030517578,114.18000030517578,34070000,-0.0035779391379496817,0.3269553015206025
778,778,2003-02-10,114.20999908447266,115.06999969482422,113.16999816894533,114.6500015258789,114.6500015258789,33284400,0.004116318264555385,0.3265257349262949
779,779,2003-02-11,114.72000122070312,115.43000030517578,112.81999969482422,113.5999984741211,113.5999984741211,32044800,-0.009158334389736567,0.326480373399671
780,780,2003-02-12,113.3499984741211,114.05999755859376,112.62000274658205,112.6999969482422,112.6999969482422,33657800,-0.007922548749715985,0.32653288162201854
781,781,2003-02-13,112.68000030517578,113.51000213623048,112.05999755859376,113.33999633789062,113.33999633789062,34110400,0.005678787994487289,0.3265132854977195
782,782,2003-02-14,113.3000030517578,114.23999786376952,111.44000244140624,113.48999786376952,113.48999786376952,32547600,0.0013234650672804271,0.32643661279842606
783,783,2003-02-18,113.9000015258789,116.1999969482422,113.81999969482422,115.8000030517578,115.8000030517578,33168400,0.020354262326810035,0.32729412214247344
784,784,2003-02-19,115.7699966430664,115.97000122070312,113.87999725341795,114.33999633789062,114.33999633789062,27477600,-0.01260800237815718,0.3268822970187444
785,785,2003-02-20,114.4800033569336,114.79000091552734,113.1500015258789,113.23999786376952,113.23999786376952,28540800,-0.009620417258633274,0.32699879912654106
786,786,2003-02-21,113.37000274658205,115.25,112.62000274658205,115.20999908447266,115.20999908447266,34236000,0.01739669072647909,0.3273692230790435
787,787,2003-02-24,115.20999908447266,115.20999908447266,112.4800033569336,112.4800033569336,112.4800033569336,29831800,-0.023695822838583736,0.3279539385430236
788,788,2003-02-25,112.3499984741211,112.3499984741211,109.63999938964844,112.0199966430664,112.0199966430664,41020200,-0.00408967549909689,0.3279715713646575
789,789,2003-02-26,112.04000091552734,113.44000244140624,112.0,112.41999816894533,112.41999816894533,33443000,0.0035708046586848674,0.3279900065640309
790,790,2003-02-27,112.52999877929688,113.52999877929688,111.86000061035156,112.9800033569336,112.9800033569336,30976600,0.004981366279215527,0.3277754471870624
791,791,2003-02-28,112.98999786376952,113.94000244140624,112.58000183105467,113.0999984741211,113.0999984741211,32426000,0.001062091641194307,0.3276192794698983
792,792,2003-03-03,113.1500015258789,114.3000030517578,112.2699966430664,112.47000122070312,112.47000122070312,25172600,-0.005570267567794218,0.32731767609105283
793,793,2003-03-04,112.48999786376952,112.56999969482422,109.80999755859376,109.95999908447266,109.95999908447266,29753800,-0.022317081079291756,0.32825729016311733
794,794,2003-03-05,109.94000244140624,110.33000183105467,108.76000213623048,110.33000183105467,110.33000183105467,31086000,0.0033648849550986792,0.327509689026889
795,795,2003-03-06,110.25,110.25,107.87000274658205,108.12000274658205,108.12000274658205,33029800,-0.020030808010469747,0.328121718507059
796,796,2003-03-07,108.08999633789062,109.33000183105467,106.83000183105467,109.20999908447266,109.20999908447266,37552600,0.010081356920101259,0.3283537960180886
797,797,2003-03-10,109.1999969482422,109.1999969482422,106.7699966430664,106.88999938964844,106.88999938964844,32052400,-0.02124347325586662,0.32911976199804066
798,798,2003-03-11,106.97000122070312,107.98999786376952,105.9800033569336,105.9800033569336,105.9800033569336,31579600,-0.0085133879493966,0.32865691098466565
799,799,2003-03-12,105.94000244140624,106.22000122070312,104.66999816894533,106.1999969482422,106.1999969482422,34488200,0.0020758028339336043,0.3285917528091443
800,800,2003-03-13,106.27999877929688,110.9000015258789,106.25,110.9000015258789,110.9000015258789,43857400,0.04425616490297357,0.3329767355389596
801,801,2003-03-14,111.1500015258789,112.56999969482422,110.38999938964844,111.51000213623048,111.51000213623048,46457000,0.005500456284567523,0.3329314818635996
802,802,2003-03-17,111.5199966430664,115.08999633789062,110.6500015258789,115.08000183105467,115.08000183105467,44840600,0.03201506256329156,0.3348067412962956
803,803,2003-03-18,115.08000183105467,117.66999816894533,115.08000183105467,117.45999908447266,117.45999908447266,43065600,0.020681241011031526,0.33544868403026723
804,804,2003-03-19,117.45999908447266,117.62000274658205,116.0,117.26000213623048,117.26000213623048,34157600,-0.0017026813366339821,0.335437110857751
805,805,2003-03-20,117.23999786376952,117.25,115.06999969482422,116.93000030517578,116.93000030517578,31974800,-0.0028142744758891114,0.3340979218161693
806,806,2003-03-21,116.9499969482422,121.31999969482422,116.9499969482422,121.30999755859376,121.30999755859376,49280200,0.037458284802759145,0.33712334484871626
807,807,2003-03-24,120.83000183105467,120.83999633789062,116.13999938964844,116.5999984741211,116.5999984741211,33040000,-0.03882614111996585,0.3385092804999337
808,808,2003-03-25,116.5199966430664,118.16999816894533,116.37000274658205,117.3499984741211,117.3499984741211,30170000,0.006432247082460041,0.33859844279947765
809,809,2003-03-26,117.18000030517578,117.27999877929688,115.6500015258789,116.47000122070312,116.47000122070312,32694000,-0.0074989115028580855,0.33852253325184073
810,810,2003-03-27,116.1999969482422,116.20999908447266,114.0500030517578,114.8000030517578,114.8000030517578,33523000,-0.014338440383294793,0.3372814202720899
811,811,2003-03-28,114.6500015258789,115.23999786376952,113.77999877929688,115.23999786376952,115.23999786376952,30600000,0.0038327073198189954,0.3369172447849381
812,812,2003-03-31,114.9800033569336,115.0,112.29000091552734,113.05999755859376,113.05999755859376,39902000,-0.018917045692354417,0.33754948340393615
813,813,2003-04-01,113.05999755859376,114.62999725341795,111.69000244140624,114.05999755859376,114.05999755859376,39374400,0.008844861326675169,0.33659828617535137
814,814,2003-04-02,114.08000183105467,117.25,114.08000183105467,116.69000244140624,116.69000244140624,35160800,0.02305808293097167,0.3371561716877684
815,815,2003-04-03,116.68000030517578,116.95999908447266,115.52999877929688,115.5500030517578,115.5500030517578,29590400,-0.009769469241556195,0.33726623280845897
816,816,2003-04-04,115.52999877929688,117.0,115.41000366210938,116.27999877929688,116.27999877929688,31537200,0.006317574281777372,0.3371860572623174
817,817,2003-04-07,116.31999969482422,120.2699966430664,116.31999969482422,117.66999816894533,117.66999816894533,44439800,0.011953899245275235,0.33223781035665445
818,818,2003-04-08,117.58000183105467,117.58000183105467,116.0500030517578,116.44000244140624,116.44000244140624,33610800,-0.010452925526293622,0.32851309721707606
819,819,2003-04-09,116.62999725341795,117.54000091552734,114.55999755859376,114.58999633789062,114.58999633789062,40839400,-0.015888063077347914,0.32866739948843915
820,820,2003-04-10,114.70999908447266,115.1500015258789,114.29000091552734,115.05999755859376,115.05999755859376,32774000,0.00410159032833235,0.3187331195993843
821,821,2003-04-11,115.05999755859376,117.12000274658205,114.58999633789062,115.0,115.0,30398000,-0.0005214458531794808,0.3177027383311981
822,822,2003-04-14,115.0199966430664,117.12000274658205,115.0199966430664,117.12000274658205,117.12000274658205,27951200,0.018434806492017897,0.31844198389996786
823,823,2003-04-15,117.12000274658205,119.01000213623048,116.3499984741211,118.94000244140624,118.94000244140624,36737200,0.01553961451625141,0.3118871363673882
824,824,2003-04-16,118.9499969482422,119.51000213623048,117.29000091552734,117.41000366210938,117.41000366210938,34741000,-0.012863618193135529,0.30874064196700307
825,825,2003-04-17,117.43000030517578,119.11000061035156,117.4000015258789,118.95999908447266,118.95999908447266,33785600,0.013201561826230446,0.30914961880114156
826,826,2003-04-21,119.01000213623048,120.0999984741211,118.55999755859376,119.12999725341795,119.12999725341795,33990200,0.0014290364009215129,0.309136951228213
827,827,2003-04-22,119.08999633789062,121.51000213623048,118.12000274658205,121.48999786376952,121.48999786376952,40051400,0.01981029685857605,0.3053193303940167
828,828,2003-04-23,121.43000030517578,122.80999755859376,120.58999633789062,122.58999633789062,122.58999633789062,45568800,0.009054230747082226,0.3033462419788415
829,829,2003-04-24,122.4499969482422,123.38999938964844,121.47000122070312,121.58999633789062,121.58999633789062,44667000,-0.00815727245185438,0.3004209943864899
830,830,2003-04-25,121.58999633789062,121.6999969482422,119.29000091552734,119.62999725341795,119.62999725341795,34739000,-0.016119739645570563,0.29991854893600906
831,831,2003-04-28,119.6999969482422,122.19000244140624,119.6999969482422,121.97000122070312,121.97000122070312,40170600,0.019560344570837218,0.29965382108346145
832,832,2003-04-29,122.2699966430664,123.4499969482422,121.86000061035156,122.69000244140624,122.69000244140624,40210600,0.005903100873142497,0.2993690003127564
833,833,2003-04-30,122.58000183105467,124.33000183105467,121.87999725341795,123.44000244140624,123.44000244140624,47372000,0.006112967520382817,0.29933048341943463
834,834,2003-05-01,123.4000015258789,123.4000015258789,120.81999969482422,122.5199966430664,122.5199966430664,37826400,-0.007453060435384629,0.2989372547319013
835,835,2003-05-02,122.4000015258789,124.27999877929688,122.3499984741211,124.27999877929688,124.27999877929688,34326000,0.014365019461744177,0.2988894090041553
836,836,2003-05-05,124.36000061035156,124.5500030517578,123.2699966430664,123.9800033569336,123.9800033569336,28824600,-0.0024138672780004145,0.29887484638420264
837,837,2003-05-06,124.12000274658205,125.23999786376952,123.6999969482422,124.7300033569336,124.7300033569336,32274800,0.006049362636656674,0.2981816166115847
838,838,2003-05-07,124.58000183105467,124.66999816894533,123.1999969482422,123.79000091552734,123.79000091552734,34241000,-0.007536297731960184,0.29723668786770474
839,839,2003-05-08,123.58000183105467,124.0500030517578,122.3499984741211,122.5999984741211,122.5999984741211,31322800,-0.00961307401732947,0.29694959850716
840,840,2003-05-09,122.8499984741211,124.83999633789062,122.73999786376952,124.83000183105467,124.83000183105467,29098200,0.018189260886526837,0.29755771175232193
841,841,2003-05-12,124.83999633789062,126.8000030517578,123.9000015258789,126.4800033569336,126.4800033569336,31367200,0.01321798847773814,0.2975927233536137
842,842,2003-05-13,126.26000213623048,126.26000213623048,125.0999984741211,125.45999908447266,125.45999908447266,36499200,-0.008064549694724699,0.2971483877842401
843,843,2003-05-14,125.4499969482422,125.58000183105467,123.9499969482422,124.77999877929688,124.77999877929688,31553600,-0.005420056672548967,0.29671095098783373
844,844,2003-05-15,124.83000183105467,125.54000091552734,124.47000122070312,125.43000030517578,125.43000030517578,29988800,0.005209180415433279,0.29676880886077217
845,845,2003-05-16,125.41999816894533,125.79000091552734,124.18000030517578,125.23999786376952,125.23999786376952,34137600,-0.0015148085860159366,0.2947644177629634
846,846,2003-05-19,125.08000183105467,125.08000183105467,122.37999725341795,122.43000030517578,122.43000030517578,29746800,-0.02243690200035231,0.2959791612792878
847,847,2003-05-20,122.43000030517578,123.37000274658205,121.08999633789062,122.44000244140624,122.44000244140624,33937000,8.169677534519693e-05,0.29568092195450413
848,848,2003-05-21,122.62000274658205,123.26000213623048,121.77999877929688,122.95999908447266,122.95999908447266,39547000,0.004246950610077516,0.2933650454043005
849,849,2003-05-22,122.9499969482422,124.26000213623048,122.45999908447266,123.9000015258789,123.9000015258789,22688200,0.007644782436607489,0.29340587666453455
850,850,2003-05-23,123.97000122070312,124.2699966430664,123.2300033569336,124.16000366210938,124.16000366210938,28910600,0.0020984837209720997,0.2912879815841942
851,851,2003-05-27,124.16000366210938,126.72000122070312,123.5500030517578,126.66999816894533,126.66999816894533,36856000,0.020215805676574217,0.2908806420165118
852,852,2003-05-28,126.6500015258789,126.66000366210938,125.5,125.9000015258789,125.9000015258789,36484200,-0.006078760986792164,0.2908045000149002
853,853,2003-05-29,125.9800033569336,126.91000366210938,124.4800033569336,124.87999725341795,124.87999725341795,36839000,-0.008101701827630925,0.29071093587468444
854,854,2003-05-30,124.81999969482422,126.98999786376952,124.61000061035156,126.91999816894533,126.91999816894533,38815000,0.01633568994550516,0.2912622766063772
855,855,2003-06-02,127.01000213623048,129.69000244140625,127.01000213623048,128.3800048828125,128.3800048828125,39453200,0.011503362235506298,0.2904858030801295
856,856,2003-06-03,128.36000061035156,128.63999938964844,127.5500030517578,128.07000732421875,128.07000732421875,31821800,-0.0024146872316815893,0.2902979753639454
857,857,2003-06-04,128.05999755859375,130.6199951171875,127.91000366210938,130.4199981689453,130.4199981689453,36449200,0.018349267668716474,0.29097651453664947
858,858,2003-06-05,130.25999450683594,130.92999267578125,129.61000061035156,130.63999938964844,130.63999938964844,34817200,0.0016868672273566698,0.2900316273481458
859,859,2003-06-06,130.63999938964844,132.36000061035156,130.1699981689453,130.2100067138672,130.2100067138672,43608000,-0.003291432010028905,0.28990619284401
860,860,2003-06-09,130.0,130.16000366210938,128.22000122070312,128.5500030517578,128.5500030517578,30165800,-0.012748664284744193,0.28882993549080455
861,861,2003-06-10,128.5399932861328,129.5800018310547,128.5399932861328,129.38999938964844,129.38999938964844,34969600,0.006534393760787571,0.2879702244439292
862,862,2003-06-11,129.52999877929688,130.5,129.08999633789062,130.47999572753906,130.47999572753906,36949800,0.008424115797451837,0.28699300321709786
863,863,2003-06-12,130.4600067138672,131.44000244140625,129.9199981689453,131.27000427246094,131.27000427246094,34664800,0.006054633436465728,0.28307276859277564
864,864,2003-06-13,131.39999389648438,131.44000244140625,129.30999755859375,129.83999633789062,129.83999633789062,29416600,-0.010893638211530998,0.2820222948779535
865,865,2003-06-16,130.02000427246094,132.2899932861328,129.9499969482422,132.22999572753906,132.22999572753906,30964800,0.018407266305128234,0.28248502927388286
866,866,2003-06-17,132.19000244140625,133.0500030517578,131.49000549316406,132.7899932861328,132.7899932861328,37728000,0.004235026670859288,0.2801600759909122
867,867,2003-06-18,132.82000732421875,132.82000732421875,131.3699951171875,131.86000061035156,131.86000061035156,38171000,-0.00700348462084277,0.27984937905426643
868,868,2003-06-19,131.8699951171875,132.47000122070312,130.63999938964844,130.85000610351562,130.85000610351562,37384000,-0.007659597316554634,0.2714479363936693
869,869,2003-06-20,131.13999938964844,131.61000061035156,130.25,130.3699951171875,130.3699951171875,47925000,-0.003668406296812754,0.26453869268230057
870,870,2003-06-23,130.27000427246094,130.30999755859375,127.37000274658205,127.69000244140624,127.69000244140624,35435000,-0.02055682117171409,0.2657600622130339
871,871,2003-06-24,127.66999816894533,128.80999755859375,127.6500015258789,128.11000061035156,128.11000061035156,42461200,0.0032892016674370694,0.26502021762541095
872,872,2003-06-25,128.07000732421875,128.9499969482422,127.2300033569336,127.38999938964844,127.38999938964844,37324800,-0.005620179668041847,0.2631964269485351
873,873,2003-06-26,127.3000030517578,129.39999389648438,127.06999969482422,129.24000549316406,129.24000549316406,43055800,0.014522380974796967,0.26320341448527074
874,874,2003-06-27,129.1199951171875,129.1199951171875,127.41999816894533,127.69000244140624,127.69000244140624,33129000,-0.011993214065901703,0.2589299451652152
875,875,2003-06-30,127.66000366210938,128.35000610351562,126.83999633789062,127.76000213623048,127.76000213623048,41698800,0.0005482002779064743,0.2537037568950595
876,876,2003-07-01,127.7699966430664,127.77999877929688,125.66999816894533,127.7300033569336,127.7300033569336,37207200,-0.00023480572006329137,0.24796905411239628
877,877,2003-07-02,127.80999755859376,129.19000244140625,127.62000274658205,129.07000732421875,129.07000732421875,32344800,0.010490909982524554,0.2481263145736016
878,878,2003-07-03,129.07000732421875,129.07000732421875,127.37999725341795,127.76000213623048,127.76000213623048,17655600,-0.0101495708813093,0.24106900408651535
879,879,2003-07-07,127.93000030517578,130.1999969482422,127.93000030517578,129.8800048828125,129.8800048828125,37440200,0.016593634244945088,0.23975739755809547
880,880,2003-07-08,129.85000610351562,129.85000610351562,128.9600067138672,129.50999450683594,129.50999450683594,39035000,-0.0028488632743001174,0.23732410466225348
881,881,2003-07-09,129.4600067138672,129.63999938964844,128.17999267578125,129.0500030517578,129.0500030517578,36513800,-0.0035517834498390854,0.23727248811484228
882,882,2003-07-10,128.97000122070312,128.97000122070312,126.5199966430664,127.08000183105467,127.08000183105467,38600000,-0.015265410105515742,0.23522883677465
883,883,2003-07-11,127.12999725341795,128.27000427246094,127.12999725341795,127.80999755859376,127.80999755859376,28369400,0.0057443792651936665,0.23400684202809446
884,884,2003-07-14,127.93000030517578,129.39999389648438,127.93000030517578,128.3000030517578,128.3000030517578,36614200,0.0038338588727333534,0.23397462742566083
885,885,2003-07-15,128.2899932861328,129.00999450683594,127.18000030517578,127.33000183105467,127.33000183105467,38088400,-0.007560414634688928,0.2315257617010068
886,886,2003-07-16,127.41999816894533,127.88999938964844,126.16999816894533,126.7300033569336,126.7300033569336,37319400,-0.0047121531885091494,0.22989932393691612
887,887,2003-07-17,126.7300033569336,127.45999908447266,126.26000213623048,126.91000366210938,126.91000366210938,35353600,0.001420344830803888,0.229278720162318
888,888,2003-07-18,126.91999816894533,129.47999572753906,126.91999816894533,129.47000122070312,129.47000122070312,40508600,0.020171755454436724,0.23030713838150182
889,889,2003-07-21,129.1999969482422,129.57000732421875,128.38999938964844,129.08999633789062,129.08999633789062,36482100,-0.0029350805532527557,0.2303259807773791
890,890,2003-07-22,129.13999938964844,131.50999450683594,128.63999938964844,131.50999450683594,131.50999450683594,39463000,0.018746597239115426,0.23128037322959596
891,891,2003-07-23,131.61000061035156,132.07000732421875,130.5500030517578,132.0500030517578,132.0500030517578,44865400,0.0041062167704204455,0.2300298996682455
892,892,2003-07-24,132.02999877929688,135.14999389648438,132.02999877929688,133.50999450683594,133.50999450683594,54701800,0.011056353058211288,0.2303470151779272
893,893,2003-07-25,133.50999450683594,136.55999755859375,133.4600067138672,136.5500030517578,136.5500030517578,49297800,0.022769894914243416,0.2316914740274353
894,894,2003-07-28,136.5500030517578,137.35000610351562,135.8800048828125,136.61000061035156,136.61000061035156,47610000,0.00043938159833656343,0.22937957278086124
895,895,2003-07-29,136.64999389648438,136.8300018310547,134.6199951171875,136.49000549316406,136.49000549316406,43416200,-0.0008783772538715207,0.22743451392488198
896,896,2003-07-30,136.39999389648438,136.5399932861328,135.64999389648438,136.13999938964844,136.13999938964844,33008600,-0.002564335038679144,0.22667663294953355
897,897,2003-07-31,136.25,139.24000549316406,136.25,137.77999877929688,137.77999877929688,45656000,0.012046418370802003,0.22404202252602246
898,898,2003-08-01,137.80999755859375,137.80999755859375,135.77000427246094,136.2899932861328,136.2899932861328,37116000,-0.010814381669075446,0.22363699897744038
899,899,2003-08-04,136.25,137.22000122070312,134.5800018310547,136.61000061035156,136.61000061035156,0,0.0023479884069472767,0.22356511805487145
900,900,2003-08-05,136.61000061035156,136.6699981689453,134.3000030517578,134.30999755859375,134.30999755859375,0,-0.016836271440463846,0.22134098164290497
901,901,2003-08-06,133.9600067138672,135.1300048828125,133.2899932861328,134.02999877929688,134.02999877929688,0,-0.002084720306652743,0.22136532471252468
902,902,2003-08-07,133.94000244140625,134.27000427246094,132.8000030517578,134.02000427246094,134.02000427246094,0,-7.456917799719687e-05,0.2207488162442655
903,903,2003-08-08,134.08999633789062,135.58999633789062,134.02999877929688,135.55999755859375,135.55999755859375,0,0.011490771803006616,0.221104532541966
904,904,2003-08-11,135.52000427246094,136.4600067138672,135.00999450683594,136.36000061035156,136.36000061035156,0,0.005901468472747862,0.22099508401551737
905,905,2003-08-12,136.36000061035156,136.80999755859375,135.41000366210938,136.7899932861328,136.7899932861328,0,0.0031533636979803603,0.21605167545114204
906,906,2003-08-13,136.61000061035156,136.9199981689453,136.00999450683594,136.52000427246094,136.52000427246094,0,-0.0019737482778225957,0.21532503005285886
907,907,2003-08-14,136.52999877929688,139.0500030517578,136.50999450683594,138.7100067138672,138.7100067138672,0,0.01604162300665868,0.21566719605889487
908,908,2003-08-15,138.6999969482422,138.6999969482422,137.17999267578125,138.33999633789062,138.33999633789062,0,-0.00266751033139101,0.21526556828985008
909,909,2003-08-19,140.00999450683594,140.97999572753906,139.91000366210938,140.66000366210938,140.66000366210938,0,0.016770329518819738,0.2121993964547866
910,910,2003-08-20,141.22000122070312,141.57000732421875,140.72000122070312,141.22999572753906,141.22999572753906,0,0.004052268239654655,0.2109274057455978
911,911,2003-08-21,141.2899932861328,143.11000061035156,141.2100067138672,141.91000366210938,141.91000366210938,0,0.00481489736700258,0.20979827351235714
912,912,2003-08-22,142.02000427246094,142.3699951171875,139.7899932861328,139.89999389648438,139.89999389648438,0,-0.014163975151539554,0.21021121784594193
913,913,2003-08-25,139.72000122070312,139.7899932861328,137.94000244140625,138.97999572753906,138.97999572753906,0,-0.00657611300273564,0.21036556484732924
914,914,2003-08-26,138.7100067138672,139.14999389648438,136.9199981689453,139.02000427246094,139.02000427246094,0,0.0002878726878097204,0.20952762779271072
915,915,2003-08-27,138.92999267578125,139.9199981689453,138.7899932861328,139.77000427246094,139.77000427246094,0,0.0053949070417960154,0.20925330489698213
916,916,2003-08-28,139.86000061035156,141.4199981689453,138.47000122070312,141.24000549316406,141.24000549316406,0,0.010517286798085612,0.20748323396277588
917,917,2003-08-29,141.16000366210938,141.72999572753906,140.6300048828125,141.72999572753906,141.72999572753906,0,0.003469202883872091,0.20734284532700192
918,918,2003-09-02,141.72000122070312,143.1300048828125,140.82000732421875,143.0,143.0,0,0.008960730337580713,0.2072354730536842
919,919,2003-09-03,142.97999572753906,143.3800048828125,142.4199981689453,142.8300018310547,142.8300018310547,0,-0.0011887983842329142,0.20688241060991425
920,920,2003-09-04,142.77000427246094,142.77000427246094,141.19000244140625,141.97000122070312,141.97000122070312,0,-0.006021148213446126,0.2067162365216918
921,921,2003-09-05,141.77999877929688,141.80999755859375,140.27999877929688,141.0500030517578,141.0500030517578,0,-0.006480229351517042,0.20244887242929602
922,922,2003-09-08,141.0800018310547,143.05999755859375,141.05999755859375,142.30999755859375,142.30999755859375,0,0.008932963343315725,0.20236432581788732
923,923,2003-09-09,142.10000610351562,142.72999572753906,141.49000549316406,142.0500030517578,142.0500030517578,0,-0.0018269588313982732,0.20171944472340006
924,924,2003-09-10,142.02000427246094,142.10000610351562,138.99000549316406,139.1999969482422,139.1999969482422,0,-0.02006340050888411,0.20274135949406896
925,925,2003-09-11,139.19000244140625,140.0399932861328,138.9499969482422,139.82000732421875,139.82000732421875,0,0.004454097626216846,0.20183304461940205
926,926,2003-09-12,139.8699951171875,142.2899932861328,139.0,142.2100067138672,142.2100067138672,0,0.017093400546793314,0.20272678698769742
927,927,2003-09-15,142.1999969482422,142.3699951171875,140.86000061035156,141.1199951171875,141.1199951171875,0,-0.007664802371276425,0.2028838661197734
928,928,2003-09-16,141.11000061035156,142.19000244140625,141.0399932861328,142.11000061035156,142.11000061035156,0,0.007015345290665165,0.2029678379280543
929,929,2003-09-17,142.11000061035156,142.11000061035156,140.02000427246094,140.02000427246094,140.02000427246094,0,-0.014706891344129502,0.20285450234128433
930,930,2003-09-18,140.00999450683594,141.1999969482422,139.8699951171875,141.1999969482422,141.1999969482422,0,0.008427314953405762,0.20294239639680917
931,931,2003-09-19,141.44000244140625,141.61000061035156,140.42999267578125,141.5,141.5,0,0.0021246675512873736,0.20292053055311654
932,932,2003-09-22,141.27999877929688,141.32000732421875,138.9199981689453,139.22999572753906,139.22999572753906,0,-0.01604243302092534,0.2021097300139433
933,933,2003-09-23,139.22999572753906,139.9499969482422,138.47999572753906,139.89999389648438,139.89999389648438,0,0.004812168279143325,0.20216554702512962
934,934,2003-09-24,139.9199981689453,139.92999267578125,137.02999877929688,137.72999572753906,137.72999572753906,0,-0.015511066930788742,0.20194304442001787
935,935,2003-09-25,137.80999755859375,138.02999877929688,135.52000427246094,135.5800018310547,135.5800018310547,0,-0.015610208111365598,0.20271285357496496
936,936,2003-09-26,135.38999938964844,135.52999877929688,134.69000244140625,134.82000732421875,134.82000732421875,0,-0.005605505949048184,0.20058569291747771
937,937,2003-09-29,134.97000122070312,136.9499969482422,134.9499969482422,136.75,136.75,0,0.014315328370662073,0.2004503528848769
938,938,2003-09-30,136.55999755859375,136.55999755859375,134.13999938964844,135.00999450683594,135.00999450683594,0,-0.012723988981090062,0.20081800817446727
939,939,2003-10-01,135.11000061035156,137.19000244140625,135.11000061035156,137.13999938964844,137.13999938964844,0,0.015776645948271995,0.20159560925731737
